source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,Aspect,Slope,temperature,precipitation,wind_speed,event_year,event_month,event_day,event_weekday,season_encoded,event_hour,time_of_day_encoded,risk_zone,distance_to_nearest_landslide,location_risk_score,landslide_occurred
194,517,327,213,57,639,487,631,6,2,2,1,8,0,11,7,0,2,0,327,0,0,25,338,149,937,0,0,0,1112,337,0,0,119,423,448,3,1,30,5,3,0,0,1,1032,0,1
248,671,330,214,28,522,898,515,2,2,2,1,8,0,11,7,0,2,0,330,0,0,25,338,149,223,0,0,0,1128,389,0,0,91,0,545,3,1,1,6,3,0,0,1,229,0,1
207,529,332,215,57,1150,879,1140,2,2,2,1,8,0,11,7,0,2,0,332,0,0,1,329,344,616,0,0,0,766,119,0,0,190,0,699,3,1,2,0,3,0,0,2,22,0,1
210,537,333,216,29,475,746,468,4,2,2,1,8,0,11,7,0,2,0,333,0,0,15,106,146,408,0,0,0,293,1062,642,243,97,0,721,3,1,3,1,3,0,0,0,693,0,1
217,560,334,217,38,1194,846,1184,4,2,7,1,8,32,11,7,0,2,0,334,0,0,11,63,295,965,0,0,0,582,914,502,242,60,0,665,3,1,5,3,3,0,0,0,1096,0,1
297,872,337,218,54,1034,882,1023,4,2,2,1,8,20,11,7,0,2,0,337,0,0,15,288,339,584,0,0,0,93,1154,642,243,50,0,638,3,1,13,3,3,0,0,0,54,0,1
210,538,338,219,57,1162,448,1152,6,2,2,1,8,1,11,7,0,2,0,338,0,0,15,335,139,575,0,0,0,174,1030,642,243,52,408,628,3,1,14,4,3,0,0,0,52,0,1
240,656,339,220,29,808,467,801,4,2,2,1,8,14,11,7,0,2,0,339,0,0,16,325,183,512,0,0,0,353,1224,251,198,176,126,158,3,1,19,2,3,0,0,2,554,0,1
250,681,340,221,57,1182,977,1172,6,2,2,1,8,0,11,7,0,2,0,340,0,0,1,237,317,836,0,0,0,779,145,0,0,145,394,752,3,1,24,6,3,0,0,2,489,0,1
305,320,342,222,35,1183,647,1173,1,5,2,1,8,1,11,7,0,2,0,342,0,0,13,277,134,316,0,0,0,114,83,224,185,165,371,556,3,2,29,0,0,0,0,3,1041,0,1
245,228,343,223,57,85,229,84,6,2,2,1,8,0,11,7,0,2,0,343,0,0,13,197,25,229,0,0,0,188,65,11,225,186,0,622,3,2,2,3,0,0,0,2,1154,0,1
218,564,344,224,57,1196,768,1186,1,2,2,1,8,0,11,7,0,2,0,344,0,0,31,190,148,1202,0,0,0,510,16,0,0,114,0,556,3,2,7,1,0,0,0,2,911,0,1
26,508,346,225,57,1011,806,1001,2,2,10,1,5,32,11,7,2,2,0,346,0,0,3,232,321,1081,255,0,0,969,628,361,34,17,0,393,3,2,14,0,0,0,0,1,1062,0,1
275,264,347,226,39,456,239,449,1,2,2,1,8,0,11,7,0,2,0,347,0,0,31,190,148,278,0,0,0,517,13,0,0,123,0,393,3,2,15,1,0,0,0,2,1242,0,1
257,236,349,227,54,494,253,487,1,2,2,1,8,0,11,7,0,2,0,349,0,0,31,107,167,216,0,0,0,468,1203,199,26,186,0,781,3,3,30,3,0,0,0,2,1071,0,1
150,322,351,228,57,989,648,979,6,2,0,1,8,0,11,7,0,2,0,351,0,0,7,282,244,252,37,0,0,73,101,78,237,147,0,788,4,0,2,1,0,0,0,3,809,0,1
155,364,352,229,57,339,773,333,4,2,2,1,1,32,11,7,0,2,0,352,0,0,15,184,23,1028,0,0,0,204,1107,642,243,230,451,721,4,4,28,0,0,0,0,0,937,0,1
192,502,354,230,57,97,756,96,6,2,8,1,8,0,11,7,0,2,0,354,0,0,15,106,146,426,13,0,0,294,1061,642,243,252,394,393,4,4,4,6,0,0,0,0,193,0,1
262,239,353,230,54,1190,813,1180,4,2,2,1,8,0,11,7,0,2,0,353,0,0,15,200,325,509,0,0,0,112,1118,642,243,250,365,784,4,4,4,6,0,0,0,0,895,0,1
192,502,355,230,57,979,341,969,6,2,8,1,8,0,11,7,0,2,0,355,0,0,15,184,23,1204,11,0,0,210,1094,642,243,255,358,690,4,4,4,6,0,0,0,0,831,0,1
26,502,356,230,57,980,449,970,4,2,7,1,1,32,11,7,0,2,0,356,0,0,15,184,23,1028,38,0,0,215,1105,642,243,251,358,690,4,4,4,6,0,0,0,0,631,0,1
257,237,357,230,49,1221,447,1211,6,2,2,1,8,0,11,7,0,2,0,357,0,0,15,335,139,638,0,0,0,177,1031,642,243,144,399,476,4,4,4,6,0,0,0,0,212,0,1
210,540,359,231,29,1170,296,1160,4,2,2,1,8,0,11,7,0,2,0,359,0,0,15,296,282,576,0,0,0,244,1087,642,243,2,281,680,4,4,7,2,0,0,0,0,348,0,1
210,540,358,231,29,1161,296,1151,6,2,2,1,8,0,11,7,0,2,0,358,0,0,15,184,23,1204,0,0,0,208,1100,642,243,9,221,651,4,4,7,2,0,0,0,0,331,0,1
341,919,361,232,57,871,298,863,5,2,2,1,8,0,11,7,0,2,0,361,0,0,37,98,264,643,0,0,0,689,772,533,242,29,0,651,4,4,15,2,0,0,0,0,453,0,1
297,864,362,233,57,336,775,330,6,2,2,1,8,0,11,7,0,2,0,362,0,0,15,184,23,1204,10,0,0,206,1099,642,243,34,300,593,4,4,16,3,0,0,0,0,14,0,1
170,8,363,234,57,1195,297,1185,1,5,1,1,8,0,11,7,0,2,0,363,0,0,11,322,196,610,24,0,0,456,977,151,242,15,0,721,4,4,17,4,0,0,0,0,1082,0,1
222,149,364,235,11,933,557,924,5,2,2,1,8,0,11,7,0,2,0,364,0,0,15,296,282,904,0,0,0,214,1082,642,243,246,167,710,4,5,0,1,0,0,0,0,262,0,1
222,157,365,236,54,972,634,962,4,2,2,1,8,1,11,7,0,2,0,365,0,0,15,106,146,375,0,0,0,283,1064,642,243,22,358,716,4,5,22,3,0,0,0,0,407,0,1
170,9,366,237,57,481,917,474,4,2,2,1,8,0,11,7,0,2,0,366,0,0,11,98,215,906,0,0,0,442,961,300,242,17,0,761,4,5,26,5,0,0,0,0,232,0,1
271,760,372,238,57,344,823,338,5,2,2,1,8,0,11,7,0,2,0,372,0,0,15,296,282,1107,0,0,0,203,1081,642,243,266,167,705,4,5,10,5,0,0,0,0,698,0,1
271,760,370,238,57,340,823,334,6,2,2,1,8,0,11,7,0,2,0,370,0,0,15,184,23,1204,9,0,0,207,1100,642,243,243,328,605,4,5,10,5,0,0,0,0,1,0,1
26,501,371,238,57,342,558,336,4,2,2,1,1,32,11,7,0,2,0,371,0,0,15,184,23,1028,0,0,0,213,1106,642,243,269,167,705,4,5,10,5,0,0,0,0,27,0,1
170,10,374,239,57,1192,559,1182,1,2,2,1,8,0,11,7,0,2,0,374,0,0,3,62,324,954,404,0,0,1228,647,448,28,87,248,780,4,5,14,1,0,0,0,1,918,0,1
297,865,375,240,57,510,224,503,4,2,2,1,8,0,11,7,0,2,0,375,0,0,15,305,47,20,0,0,0,127,1179,642,243,10,167,343,4,6,27,2,1,0,0,0,722,0,1
239,651,379,241,57,928,161,919,8,2,2,1,8,1,11,7,0,2,0,379,0,0,15,106,146,355,0,0,0,299,1086,642,243,7,399,573,4,6,8,6,1,0,0,0,409,0,1
239,651,378,241,57,426,323,419,1,2,2,1,8,0,11,7,0,2,0,378,0,0,15,305,47,1105,0,0,0,121,1174,642,243,234,328,659,4,6,8,6,1,0,0,0,1148,0,1
222,152,380,241,57,485,164,478,8,2,2,1,8,25,11,7,0,2,0,380,0,0,15,81,83,97,0,0,0,275,1055,642,243,65,358,705,4,6,8,6,1,0,0,0,198,0,1
192,503,377,241,11,331,163,325,6,2,2,1,8,0,11,7,0,2,0,377,0,0,15,184,23,1028,0,0,0,224,1109,642,243,254,427,573,4,6,8,6,1,0,0,0,689,0,1
222,140,381,242,57,265,165,261,4,2,2,1,8,0,11,7,0,2,0,381,0,0,15,70,162,357,0,0,0,171,1119,642,243,231,221,365,4,6,10,1,1,0,0,0,763,0,1
194,512,383,243,57,368,564,362,4,2,2,1,8,0,11,7,0,2,0,383,0,0,4,295,186,847,0,0,0,1055,309,0,0,155,414,659,4,7,14,6,1,0,0,1,445,0,1
170,11,384,244,57,948,565,939,1,0,2,1,8,0,11,7,0,2,0,384,0,0,4,205,111,511,0,0,0,1027,312,0,0,167,319,527,4,7,16,1,1,0,0,1,1081,0,1
237,222,389,245,9,242,462,238,5,2,2,1,8,14,11,7,0,2,0,389,0,0,19,118,115,860,0,0,0,1072,285,0,0,150,350,665,4,7,24,1,1,0,0,1,439,0,1
195,100,385,245,6,884,461,876,4,2,1,2,8,0,11,7,0,2,0,385,0,0,19,118,115,880,0,0,0,1088,321,0,0,126,492,393,4,7,24,1,1,0,0,1,440,0,1
222,178,386,245,57,473,455,466,1,2,2,1,8,0,11,7,0,2,0,386,0,0,16,15,113,1177,0,0,0,378,1219,310,189,150,248,517,4,7,24,1,1,0,0,2,368,0,1
262,240,387,245,57,1205,821,1195,4,2,7,1,8,0,11,7,0,2,0,387,0,0,37,304,26,470,0,0,0,592,865,483,242,253,0,737,4,7,24,1,1,0,0,0,683,0,1
262,240,388,245,29,151,258,149,5,2,7,1,8,1,11,7,0,2,0,388,0,0,37,140,209,659,0,0,0,583,773,488,242,45,0,758,4,7,24,1,1,0,0,0,1240,0,1
222,178,390,246,54,470,454,463,6,2,2,1,8,0,11,7,0,2,0,390,0,0,16,185,93,685,0,0,0,400,1213,626,240,135,193,647,4,8,0,2,1,0,0,2,596,0,1
222,173,394,247,57,1032,456,1022,4,2,2,1,8,0,11,7,0,2,0,394,0,0,16,22,241,456,0,0,0,345,1225,491,156,175,465,622,4,8,11,3,1,0,0,2,1139,0,1
222,173,392,247,57,611,456,603,1,2,2,1,8,0,11,7,0,2,0,392,0,0,16,290,208,163,0,0,0,415,9,553,114,119,465,769,4,8,11,3,1,0,0,2,766,0,1
222,173,393,247,57,781,456,774,1,2,2,1,8,0,11,7,0,2,0,393,0,0,31,228,100,835,0,0,0,408,1210,323,40,166,434,778,4,8,11,3,1,0,0,2,471,0,1
222,173,391,247,57,309,456,303,4,2,2,1,8,0,11,7,0,2,0,391,0,0,16,15,113,800,0,0,0,392,1221,556,189,148,468,721,4,8,11,3,1,0,0,2,1035,0,1
203,124,396,248,44,870,459,862,6,2,2,1,8,0,11,7,0,2,0,396,0,0,37,139,276,1163,0,0,0,665,727,504,242,172,0,705,4,8,28,1,1,0,0,0,657,0,1
222,166,395,248,57,1197,460,1187,5,2,2,1,8,0,11,7,0,2,0,395,0,0,37,98,264,390,0,0,0,704,779,82,242,248,0,628,4,8,28,1,1,0,0,0,957,0,1
0,920,397,249,57,96,46,95,4,2,2,1,8,22,11,7,0,2,0,397,0,0,15,81,83,301,0,0,0,263,1050,642,243,147,0,593,4,8,29,2,1,0,0,0,392,0,1
183,470,398,250,57,73,446,72,6,2,2,1,8,1,11,7,0,2,0,398,0,0,15,214,28,1000,0,0,0,259,1058,642,243,154,0,517,4,8,30,3,1,0,0,0,344,0,1
305,325,400,251,39,675,737,667,6,2,2,1,8,0,11,7,0,2,0,400,0,0,7,68,78,32,0,0,0,84,106,282,226,194,350,239,4,8,5,1,1,0,0,3,519,0,1
222,158,401,251,57,1025,649,1015,6,2,2,1,8,0,11,7,0,2,0,401,0,0,11,322,196,399,0,0,0,476,989,58,242,30,0,680,4,8,5,1,1,0,0,0,15,0,1
182,455,399,251,57,168,552,166,8,2,2,1,8,0,11,7,0,2,0,399,0,0,13,179,32,365,0,0,0,148,78,179,121,173,344,754,4,8,5,1,1,0,0,2,770,0,1
170,12,402,252,57,610,574,602,4,2,7,1,8,0,11,7,0,2,0,402,0,0,31,287,201,1,0,0,0,389,27,346,74,169,0,461,4,8,7,3,1,0,0,2,545,0,1
170,14,408,253,57,990,95,980,6,3,2,0,8,22,11,7,0,2,0,408,0,0,5,222,173,57,0,0,0,828,510,306,145,122,365,492,4,8,8,4,1,0,0,4,110,0,1
127,814,406,253,38,679,842,671,8,3,7,1,8,0,11,7,0,2,0,406,0,0,35,59,191,1134,0,0,0,864,622,379,161,102,221,448,4,8,8,4,1,0,0,4,1183,0,1
245,229,407,253,16,711,916,704,1,2,2,1,8,0,11,7,0,2,0,407,0,0,18,299,272,1003,0,0,0,37,133,0,0,191,358,276,4,8,8,4,1,0,0,3,473,0,1
155,333,404,253,54,764,769,757,6,2,1,1,1,0,11,7,0,2,0,404,0,0,5,222,173,16,236,0,0,814,499,47,138,156,339,120,4,8,8,4,1,0,0,4,660,0,1
222,156,405,253,57,678,1090,670,6,2,2,1,8,0,11,7,0,2,0,405,0,0,11,63,295,516,0,0,0,545,923,231,242,57,0,613,4,8,8,4,1,0,0,0,46,0,1
170,13,403,253,57,51,92,50,6,2,7,1,8,0,11,7,0,2,0,403,0,0,7,206,212,54,0,0,0,71,105,167,213,191,432,307,4,8,8,4,1,0,0,3,1243,0,1
150,15,409,254,57,170,830,168,6,2,2,1,4,0,11,7,0,2,0,409,0,0,7,239,293,895,43,0,0,108,90,616,241,190,167,278,4,8,10,6,1,0,0,3,543,0,1
127,815,410,255,42,115,408,115,6,2,7,1,8,0,11,7,0,2,0,410,0,0,5,216,169,78,0,0,0,872,557,19,71,137,221,593,4,8,12,0,1,0,0,4,330,0,1
248,672,411,255,57,595,580,587,6,2,2,1,8,0,11,7,0,2,0,411,0,0,25,188,204,161,0,0,0,1174,478,284,149,149,0,40,4,8,12,0,1,0,0,1,927,0,1
81,936,412,256,57,509,463,502,2,2,7,1,3,32,11,7,0,2,0,412,0,0,25,338,149,76,0,0,0,1156,370,0,0,121,0,11,4,8,13,1,1,0,0,1,381,0,1
173,407,413,257,56,1096,464,1085,6,2,2,0,8,9,11,7,0,2,0,413,0,0,35,6,223,489,0,0,0,812,601,414,155,120,452,190,4,8,15,3,1,0,0,4,652,0,1
182,456,415,258,57,401,553,394,6,2,2,0,8,0,11,7,0,2,0,415,0,0,13,212,190,53,0,0,0,160,70,253,204,192,300,305,4,8,19,0,1,0,0,2,688,0,1
155,346,414,258,57,527,921,520,8,2,7,1,8,0,11,7,0,2,0,414,0,0,13,251,260,304,0,0,0,250,54,378,179,176,300,763,4,8,19,0,1,0,0,2,759,0,1
248,673,417,259,57,895,471,887,5,2,2,1,8,0,11,7,0,2,0,417,0,0,25,338,149,118,0,0,0,1134,391,0,0,131,281,507,4,8,20,1,1,0,0,1,137,0,1
31,101,416,259,57,312,465,306,4,2,7,1,2,32,11,7,0,2,0,416,0,0,19,118,115,66,0,0,0,1107,304,0,0,154,0,407,4,8,20,1,1,0,0,1,839,0,1
222,162,425,260,57,876,457,868,1,2,2,1,8,0,11,7,0,2,0,425,0,0,37,139,276,1190,0,0,0,662,728,417,242,178,248,517,4,8,21,2,1,0,0,0,220,0,1
222,162,426,260,57,923,457,914,6,2,2,0,8,2,11,7,0,2,0,426,0,0,37,139,276,704,0,0,0,669,708,136,242,96,281,613,4,8,21,2,1,0,0,0,734,0,1
262,241,420,260,57,43,259,42,8,2,2,1,8,0,11,7,0,2,0,420,0,0,37,183,5,720,0,0,0,740,689,154,242,119,407,476,4,8,21,2,1,0,0,0,747,0,1
222,159,419,260,57,555,458,548,4,2,1,1,8,0,11,7,0,2,0,419,0,0,11,322,196,798,0,0,0,463,975,344,242,80,0,139,4,8,21,2,1,0,0,0,281,0,1
57,168,422,260,57,707,453,700,4,2,2,1,1,32,11,7,0,2,0,422,0,0,37,304,26,833,0,0,0,672,803,585,242,66,193,365,4,8,21,2,1,0,0,0,806,0,1
222,159,418,260,57,553,458,546,4,2,1,1,8,0,11,7,0,2,0,418,0,0,11,322,196,543,0,0,0,472,995,573,242,236,0,566,4,8,21,2,1,0,0,0,1143,0,1
57,168,423,260,57,703,453,695,8,2,2,1,1,32,11,7,0,2,0,423,0,0,37,98,264,986,0,0,0,580,841,576,242,157,167,103,4,8,21,2,1,0,0,0,503,0,1
170,16,424,260,57,812,354,805,8,2,2,1,8,0,11,7,0,2,0,424,0,0,4,323,188,846,0,0,0,1052,367,0,0,193,0,763,4,8,21,2,1,0,0,1,619,0,1
57,168,421,260,57,702,453,694,5,2,2,1,8,0,11,7,0,2,0,421,0,0,37,78,340,853,0,0,0,655,835,229,242,239,167,407,4,8,21,2,1,0,0,0,522,0,1
222,168,427,261,57,780,264,773,5,2,2,1,8,0,11,7,0,2,0,427,0,0,37,147,249,102,0,0,0,653,718,566,242,121,0,190,4,8,23,3,1,0,0,0,526,0,1
248,675,428,262,57,644,34,636,1,2,2,1,8,0,11,7,0,2,0,428,0,0,25,338,149,694,0,0,0,1152,411,0,0,132,248,492,4,9,0,4,2,0,0,1,736,0,1
170,17,429,263,29,698,547,690,8,2,7,2,8,0,11,7,0,2,0,429,0,0,13,33,108,513,0,0,0,306,75,346,131,136,221,721,4,9,11,5,2,0,0,2,785,0,1
228,617,432,264,57,970,752,960,8,2,2,1,8,0,11,7,0,2,0,432,0,0,15,195,177,1094,0,0,0,362,1168,642,243,33,0,139,4,9,22,6,2,0,0,0,973,0,1
222,171,431,264,57,116,732,116,4,2,7,1,8,0,11,7,0,2,0,431,0,0,15,306,239,688,0,0,0,270,1172,642,243,4,0,527,4,9,22,6,2,0,0,0,784,0,1
195,85,434,265,57,696,401,688,5,2,2,1,8,28,11,7,0,2,0,434,0,0,19,118,115,66,0,0,0,1098,281,0,0,155,0,705,4,9,27,2,2,0,0,1,965,0,1
222,148,433,265,57,236,265,232,5,2,2,1,8,0,11,7,0,2,0,433,0,0,37,248,71,58,0,0,0,550,742,289,242,176,414,365,4,9,27,2,2,0,0,0,1044,0,1
194,519,435,266,57,574,402,566,6,2,7,1,8,0,11,7,0,2,0,435,0,0,25,338,149,741,0,0,0,1131,344,0,0,124,0,647,4,9,28,3,2,0,0,1,93,0,1
305,362,438,267,57,549,544,542,5,2,7,1,8,0,11,7,0,2,0,438,0,0,11,322,196,1113,0,0,0,465,983,384,242,72,0,517,4,9,29,4,2,0,0,0,686,0,1
222,144,436,267,57,103,544,103,8,2,7,1,8,0,11,7,0,2,0,436,0,0,11,169,65,997,0,0,0,409,866,281,242,152,0,622,4,9,29,4,2,0,0,0,1136,0,1
222,144,437,267,57,503,256,497,1,2,2,1,8,0,11,7,0,2,0,437,0,0,37,47,124,327,0,0,0,718,797,261,242,93,344,343,4,9,29,4,2,0,0,0,276,0,1
222,144,442,268,57,1110,257,1099,4,2,2,1,8,0,11,7,0,2,0,442,0,0,37,304,26,833,0,0,0,606,874,200,242,48,126,312,4,9,30,5,2,0,0,0,1050,0,1
222,144,441,268,57,414,257,407,4,2,2,1,8,0,11,7,0,2,0,441,0,0,37,98,264,986,0,0,0,678,822,342,242,251,126,312,4,9,30,5,2,0,0,0,1114,0,1
222,144,440,268,57,238,257,234,5,2,2,1,8,0,11,7,0,2,0,440,0,0,37,78,340,410,0,0,0,633,834,41,242,148,248,535,4,9,30,5,2,0,0,0,938,0,1
222,144,439,268,57,68,257,67,4,2,2,1,8,0,11,7,0,2,0,439,0,0,37,47,124,666,0,0,0,713,830,241,242,265,0,365,4,9,30,5,2,0,0,0,311,0,1
222,160,443,269,57,561,412,554,6,2,2,1,8,0,11,7,0,2,0,443,0,0,11,161,189,17,0,0,0,387,943,0,0,168,0,507,4,9,1,6,2,0,0,0,585,0,1
222,160,444,269,57,663,412,655,1,2,2,1,8,0,11,7,0,2,0,444,0,0,37,78,340,77,0,0,0,617,824,478,242,127,248,343,4,9,1,6,2,0,0,0,17,0,1
248,674,446,270,44,645,474,637,4,2,2,1,8,0,11,7,0,2,0,446,0,0,25,338,149,76,0,0,0,1133,393,0,0,128,0,11,4,9,2,0,2,0,0,1,89,0,1
222,161,445,270,57,294,255,289,5,2,2,1,8,0,11,7,0,2,0,445,0,0,37,139,276,731,0,0,0,682,777,499,242,101,0,417,4,9,2,0,2,0,0,0,419,0,1
82,938,447,271,57,1216,831,1206,2,2,2,2,9,32,11,7,0,2,0,447,0,0,11,79,301,93,0,0,0,455,892,89,242,88,0,613,4,9,3,1,2,0,0,0,169,0,1
219,589,448,271,23,102,240,102,6,2,7,1,8,0,11,7,0,2,0,448,0,0,18,191,114,1059,0,0,0,54,201,0,0,168,54,769,4,9,3,1,2,0,0,3,1120,0,1
222,147,449,272,29,326,572,320,6,2,2,2,8,0,11,7,0,2,0,449,0,0,3,152,216,637,0,0,0,1079,575,584,98,182,459,638,4,9,6,4,2,0,0,1,1200,0,1
170,19,450,272,29,827,546,819,6,2,2,1,8,1,11,7,0,2,0,450,0,0,11,322,196,306,0,0,0,473,984,360,242,256,0,492,4,9,6,4,2,0,0,0,173,0,1
203,123,451,273,57,584,524,576,1,2,2,1,8,0,11,7,0,2,0,451,0,0,3,294,41,983,0,0,0,1030,599,8,165,158,414,710,4,9,7,5,2,0,0,1,999,0,1
52,937,453,274,57,1105,834,1094,6,2,7,1,1,32,11,7,0,2,0,453,0,0,29,192,123,900,0,0,0,854,533,210,155,176,392,672,4,9,8,6,2,0,0,4,810,0,1
170,18,452,274,61,62,736,61,4,2,2,2,8,0,11,7,0,2,0,452,0,0,18,123,319,1034,0,0,0,72,113,95,89,189,442,468,4,9,8,6,2,0,0,3,610,0,1
222,142,456,275,57,449,26,443,1,2,7,1,8,20,11,7,0,2,0,456,0,0,15,106,146,988,0,0,0,303,1126,642,243,28,0,556,4,9,10,1,2,0,0,0,992,0,1
52,866,454,275,57,17,834,15,2,2,7,1,1,0,11,7,0,2,0,454,0,0,29,192,123,900,0,0,0,855,553,601,152,202,384,376,4,9,10,1,2,0,0,4,628,0,1
222,163,455,275,57,323,884,317,1,2,2,1,8,20,11,7,0,2,0,455,0,0,3,152,216,112,0,0,0,1077,570,473,48,187,403,237,4,9,10,1,2,0,0,1,824,0,1
309,373,457,276,57,689,719,681,4,2,7,2,8,0,11,7,0,2,0,457,0,0,5,216,169,998,0,0,0,871,572,168,200,194,383,737,4,9,12,2,2,0,0,4,661,0,1
222,165,458,277,57,135,266,134,4,2,7,1,8,1,11,7,0,2,0,458,0,0,37,98,264,1206,0,0,0,698,756,126,242,163,471,343,4,9,13,3,2,0,0,0,146,0,1
222,165,459,277,57,244,266,240,4,2,7,1,8,1,11,7,0,2,0,459,0,0,37,320,84,231,0,0,0,567,720,327,242,185,126,728,4,9,13,3,2,0,0,0,597,0,1
222,165,460,277,57,483,266,476,4,2,7,1,8,1,11,7,0,2,0,460,0,0,37,183,5,425,0,0,0,731,693,54,242,121,358,324,4,9,13,3,2,0,0,0,493,0,1
195,99,462,278,57,570,650,562,1,2,2,2,8,0,11,7,0,2,0,462,0,0,19,298,350,874,0,0,0,1161,253,0,0,181,193,545,4,9,14,4,2,0,0,1,847,0,1
170,20,461,278,57,462,477,455,5,2,2,2,8,0,11,7,0,2,0,461,0,0,18,57,161,310,0,0,0,63,117,0,0,183,365,251,4,9,14,4,2,0,0,3,851,0,1
195,97,463,278,57,290,592,285,8,2,2,1,8,0,11,7,0,2,0,463,0,0,19,118,115,183,0,0,0,1097,280,0,0,159,193,139,4,9,14,4,2,0,0,1,215,0,1
195,86,464,279,62,620,594,612,5,2,2,1,8,0,11,7,0,2,0,464,0,0,4,262,323,657,0,0,0,1035,486,163,203,195,248,190,4,9,16,6,2,0,0,1,1176,0,1
217,561,465,280,39,554,712,547,1,2,2,1,8,0,11,7,0,2,0,465,0,0,11,98,215,1031,0,0,0,461,966,571,242,130,465,507,4,9,17,0,2,0,0,0,929,0,1
173,405,466,280,57,570,554,562,5,2,2,1,8,0,11,7,0,2,0,466,0,0,19,116,200,1172,0,0,0,1094,269,0,0,159,221,407,4,9,17,0,2,0,0,1,1022,0,1
170,21,469,281,57,1073,581,1063,8,2,2,1,8,28,11,7,0,2,0,469,0,0,36,170,254,1136,0,0,0,744,630,0,0,199,0,761,4,9,21,4,2,0,0,0,622,0,1
222,151,467,281,57,417,262,410,5,2,2,1,8,0,11,7,0,2,0,467,0,0,37,246,278,555,0,0,0,576,705,302,242,193,167,139,4,9,21,4,2,0,0,0,429,0,1
237,223,468,281,57,576,395,568,1,2,7,1,8,0,11,7,0,2,0,468,0,0,25,338,149,740,0,0,0,1132,345,0,0,131,0,545,4,9,21,4,2,0,0,1,10,0,1
170,22,470,282,57,322,396,316,6,2,2,1,8,0,11,7,0,2,0,470,0,0,3,152,216,108,0,0,0,1078,571,458,48,193,374,773,4,10,26,4,2,0,0,1,20,0,1
155,23,471,283,49,546,521,539,6,2,1,1,1,32,11,7,0,2,0,471,0,0,11,161,189,36,0,0,0,436,933,481,242,173,0,507,4,10,27,5,2,0,0,0,602,0,1
297,862,473,283,57,757,563,750,8,2,2,1,8,0,11,7,0,2,0,473,0,0,16,199,247,701,0,0,0,391,1208,316,145,168,54,699,4,10,27,5,2,0,0,2,498,0,1
52,862,472,283,44,386,563,380,6,2,2,1,8,32,11,7,0,2,0,472,0,0,16,199,247,701,0,0,0,374,1209,156,237,171,54,699,4,10,27,5,2,0,0,2,550,0,1
222,167,479,284,57,866,263,858,6,2,2,1,8,0,11,7,0,2,0,479,0,0,7,68,78,352,0,0,0,85,110,358,139,186,167,280,4,10,28,6,2,0,0,3,452,0,1
155,23,475,284,34,744,521,737,5,2,2,1,8,0,11,7,0,2,0,475,0,0,11,161,189,36,0,0,0,386,939,0,0,187,0,139,4,10,28,6,2,0,0,0,85,0,1
155,23,476,284,57,547,521,540,6,2,2,1,1,32,11,7,0,2,0,476,0,0,11,161,189,36,0,0,0,410,944,548,242,180,0,139,4,10,28,6,2,0,0,0,1191,0,1
222,154,481,284,57,1026,261,1016,6,2,7,1,8,0,11,7,0,2,0,481,0,0,11,213,327,1023,0,0,0,493,882,406,242,168,0,507,4,10,28,6,2,0,0,0,436,0,1
155,24,478,284,57,768,776,761,6,2,2,1,8,0,11,7,0,2,0,478,0,0,15,335,139,1117,0,0,0,187,1033,642,243,95,0,507,4,10,28,6,2,0,0,0,964,0,1
155,23,474,284,0,266,521,262,6,2,2,1,8,0,11,7,0,2,0,474,0,0,11,318,275,473,0,0,0,541,900,366,242,125,0,0,4,10,28,6,2,0,0,0,612,0,1
155,24,477,284,57,203,776,201,8,2,2,1,8,0,11,7,0,2,0,477,0,0,15,184,23,612,0,0,0,223,1115,642,243,119,0,190,4,10,28,6,2,0,0,0,253,0,1
297,867,480,284,57,903,837,895,2,2,2,1,8,0,11,7,0,2,0,480,0,0,11,213,327,1024,0,0,0,494,882,406,242,168,0,507,4,10,28,6,2,0,0,0,434,0,1
222,182,482,284,57,469,468,462,6,2,2,1,8,1,11,7,0,2,0,482,0,0,16,264,159,241,0,0,0,333,1212,632,217,184,407,721,4,10,28,6,2,0,0,2,894,0,1
180,453,484,285,57,263,837,259,6,2,2,1,8,0,11,7,0,2,0,484,0,0,37,47,124,297,0,0,0,726,798,60,242,261,374,103,4,10,29,0,2,0,0,0,672,0,1
180,453,483,285,57,150,837,148,8,2,2,1,8,0,11,7,0,2,0,483,0,0,37,227,219,312,0,0,0,602,724,582,242,166,371,566,4,10,29,0,2,0,0,0,372,0,1
170,25,485,286,57,603,482,595,6,2,2,1,8,0,11,7,0,2,0,485,0,0,28,133,355,31,0,0,0,1,265,642,243,136,267,237,4,10,30,1,2,0,0,3,581,0,1
219,587,486,287,57,144,759,142,5,2,7,1,8,0,11,7,0,2,0,486,0,0,37,227,219,378,0,0,0,587,733,125,242,131,221,545,4,10,1,2,2,0,0,0,1223,0,1
228,622,487,288,57,335,936,329,5,2,2,1,8,0,11,7,0,2,0,487,0,0,15,223,120,207,0,0,0,159,1009,642,243,194,365,430,4,10,2,3,2,0,0,0,786,0,1
